Recency,Frequency,Monetary,Segment_Label,R_Next_3Months,Churn
15,10,3061.299034997775,2,1,2
7,9,3029.708997629369,2,1,2
17,10,2579.4060841161527,2,1,2
23,11,2272.53843537063,3,1,2
51,5,1399.8797909794027,3,1,2
10,7,1942.3721250926799,3,1,2
20,1,303.18932858532,3,0,0
23,10,1299.9059258078155,3,1,2
11,16,4682.89866441069,4,1,2
79,7,2200.127697510252,3,1,2
2,16,4505.104970273645,4,1,2
11,5,1209.3388045487718,3,1,2
13,9,2387.7180190626736,3,1,2
29,7,1568.6711921445144,3,1,2
45,2,268.18997854302665,0,0,0
10,7,1075.0857775660893,3,1,2
8,8,2495.355774254179,3,1,2
0,9,2895.284813956582,2,1,2
18,8,1718.7186784532666,3,1,2
197,2,580.070637950406,0,1,1
44,6,1709.4934962163716,3,1,2
3,11,2652.2395688003007,2,1,2
2,13,3525.3082699357997,2,1,2
39,6,1625.8603570118999,3,1,2
22,10,3164.0251606769602,2,1,2
72,6,1731.8654223629333,3,1,2
54,3,709.057674027862,0,0,0
20,5,1375.7263934062419,3,1,2
107,3,1039.9255355183411,3,1,1
90,4,1009.0148049350246,3,1,2
27,2,540.403658871365,3,0,0
47,9,2398.486500773989,3,1,2
28,9,3076.819314907372,2,1,2
139,1,431.341387570468,0,0,3
4,16,4981.036719786871,4,1,2
58,1,141.658517151301,0,0,0
138,7,2125.068059371837,3,1,1
140,4,1065.84101999815,3,1,1
53,13,3783.989932492506,2,1,2
20,9,3049.178892593457,2,1,2
5,8,2822.2905236095426,2,1,2
32,7,2192.222504931289,3,1,2
31,5,1416.456182569805,3,1,2
67,6,1782.7035701140785,3,1,2
24,14,4064.8947260788195,2,1,2
62,4,1045.6622322238454,3,1,2
9,12,2817.7084257041042,2,1,2
44,4,1439.5396676024097,3,1,2
1,7,2094.5701471317348,3,1,2
176,3,938.944180300306,0,1,1
6,8,2128.149566669188,3,1,2
98,3,926.646760508259,0,1,1
20,11,2741.7049007665655,2,1,2
8,12,3708.177493975166,2,1,2
33,10,2654.195755167388,3,1,2
13,2,844.06713920144,3,1,2
152,2,351.4576045810162,0,0,3
89,2,112.92931055085941,0,1,2
5,8,1876.3610512161338,3,1,2
13,12,3037.0832212797773,2,1,2
11,13,3519.3493084822526,2,1,2
13,13,3276.6936138393485,2,1,2
9,15,4164.582062182037,2,1,2
50,15,4545.447217460892,1,1,2
13,6,1649.663280712768,3,0,0
115,4,812.8379743616391,0,1,1
7,7,1227.4172130466757,3,1,2
3,10,2942.736837258793,2,1,2
10,13,3834.220027379506,2,1,2
11,12,3066.36229415392,2,0,0
183,1,420.420209281543,0,1,1
7,10,3482.4578642534325,2,1,2
30,2,604.740119988401,3,1,2
25,15,4940.824610616619,1,1,2
32,9,3053.9745041716287,3,1,2
15,11,3303.668873848843,2,1,2
10,11,2962.780571148741,2,1,2
10,10,2515.613278768297,2,1,2
29,11,2584.776928878839,2,1,2
4,15,3424.026330031732,2,0,0
27,8,1795.8945847481168,3,1,2
8,5,1234.6572917229178,3,0,0
14,12,2658.5676461100425,2,1,2
192,1,309.971958622538,0,1,1
115,3,736.872329706971,0,1,1
32,8,2790.2973328262983,3,1,2
21,10,3693.7303546290823,2,1,2
20,6,965.3443336024042,3,1,2
30,13,3219.266901803852,2,1,2
15,8,2439.618554424763,3,1,2
3,11,3616.445451036203,2,1,2
3,8,2086.975811769581,3,1,2
4,13,4050.346044268192,2,1,2
16,15,3555.620024369989,2,1,2
71,8,2209.434747582387,3,1,2
3,15,4978.0684073106795,1,1,2
27,3,903.252790168141,3,0,0
96,4,928.698483065727,0,1,1
76,3,816.581207080953,0,1,2
34,15,5039.932787837223,1,1,2
2,4,1211.4897996724299,3,1,2
68,8,2890.693647790701,3,1,2
41,2,525.332530149101,0,1,2
29,12,3448.410273483553,2,1,2
9,12,3068.097495013341,2,1,2
38,11,3127.584865297862,2,1,2
46,11,3044.528493125406,2,1,2
29,6,1629.5781262681146,3,1,2
30,8,2438.357535383676,3,1,2
17,8,2310.052199736096,3,1,2
17,7,1321.135515359795,3,1,2
15,11,2933.4049246782592,2,1,2
2,16,4679.357446650029,4,1,2
22,5,1783.25775353556,3,1,2
59,4,972.3070627745971,0,0,0
1,6,2002.87817924221,3,1,2
122,4,1031.808764877671,3,1,1
0,12,3514.358808204629,2,1,2
10,8,1256.3050543713455,3,1,2
19,7,1968.29618013506,3,1,2
2,8,2045.8743251115482,3,1,2
25,3,1021.25773875811,3,1,2
0,13,4033.485362937325,2,1,2
24,14,4427.909727600252,2,1,2
16,10,1769.9161598646554,3,1,2
20,10,2482.6977205798485,3,1,2
28,11,3027.15218636446,2,1,2
40,9,2377.8994760941778,3,1,2
32,3,1100.0192301604811,3,0,0
77,5,1661.35745488045,3,1,2
72,6,1942.0126876748045,3,1,2
28,9,1675.6226556084969,3,1,2
26,5,1238.575030226938,3,0,0
78,1,406.792101215439,0,0,0
43,9,2672.5522117815267,3,1,2
15,6,2060.129846984889,3,1,2
135,2,640.1874713350189,0,1,1
30,13,3414.400155454956,2,1,2
54,11,2798.5637800396844,2,1,2
33,11,2676.2944033300378,2,1,2
1,11,2231.765925184724,3,1,2
4,14,4270.28914154079,2,1,2
35,9,2867.218938860634,3,1,2
40,15,4522.054993854833,1,1,2
15,14,4244.296067703036,2,1,2
25,14,3026.5251293082893,2,1,2
6,3,540.9803851010737,3,1,2
5,9,2674.817343387458,2,1,2
90,7,1846.645466164452,3,1,2
97,5,1289.727127015272,3,0,3
28,7,1751.2444063818855,3,1,2
101,5,914.6772671367635,0,1,1
6,15,4929.676139119144,1,1,2
109,4,1206.251934693297,3,1,1
20,7,1738.9001808501362,3,1,2
83,7,1404.2171040815529,3,1,2
29,4,1244.547394754723,3,1,2
67,13,3917.0327557676405,2,1,2
7,12,3865.7622845081487,2,1,2
1,16,3939.5779745934765,1,1,2
4,13,2923.0866552682414,2,1,2
39,7,1499.677267024533,3,1,2
6,15,4228.28550387939,2,1,2
17,11,3270.987567044318,2,1,2
65,7,2141.1420010620477,3,1,2
66,8,1980.7883493416664,3,1,2
78,5,1761.8898819064389,3,1,2
33,11,2744.5119976439764,2,1,2
7,10,1971.6392311015757,3,1,2
1,9,2140.830675284302,3,1,2
53,7,2241.881030646226,3,1,2
5,5,1286.5772248757062,3,1,2
2,5,1007.6085465372588,3,1,2
0,5,1462.4511995140351,3,1,2
30,6,1557.989413402708,3,1,2
174,4,1227.004831381909,0,1,1
16,14,3932.0513944469512,2,1,2
5,2,493.323721805555,3,0,0
3,7,2476.4634857917686,3,1,2
23,11,3060.968000913774,2,1,2
2,13,3666.468600078101,2,1,2
16,9,2876.702078244548,2,0,0
16,17,4804.153949325328,4,1,2
128,2,891.530887916836,0,1,1
45,9,2459.295393462551,3,1,2
22,8,2065.159803419541,3,1,2
0,8,2328.665128551145,3,1,2
25,7,2436.7812114893977,3,0,0
36,5,1314.449184176083,3,1,2
8,3,490.979190015795,3,1,2
187,1,296.843170138439,0,0,3
31,9,2500.3596547672555,3,1,2
8,10,2992.8867204463927,2,1,2
86,3,936.498844611206,0,1,2
8,15,3511.9587858943974,2,1,2
65,5,1771.706007497505,3,1,2
5,8,1963.8951848358336,3,1,2
42,12,4197.772929076365,2,0,0
74,6,1529.454690961601,3,1,2
106,2,366.085997550171,0,0,3
60,4,1068.1667828172342,3,1,2
96,9,1727.2066403698898,3,1,1
59,8,1464.8249821179152,3,1,2
3,6,1469.0897030725557,3,1,2
5,15,3952.521886405212,2,1,2
1,4,1388.616210136861,3,1,2
54,8,1649.3094275460517,3,1,2
8,10,3040.4410755231693,2,1,2
13,6,1124.4814361233605,3,1,2
4,5,1002.9336686164847,3,1,2
8,1,448.5954710976,3,0,0
1,12,3981.5789422260787,2,1,2
3,3,849.9708378919161,3,1,2
20,7,1358.066484133632,3,1,2
24,11,2547.2469006647907,2,1,2
36,6,1462.3032187307372,3,1,2
152,6,1086.198498420291,3,1,1
4,12,4031.165264318169,2,1,2
12,14,4388.688367837291,2,1,2
96,9,2745.151526624234,3,1,1
46,5,1416.067064718721,3,1,2
8,4,827.190365101012,3,1,2
2,17,4014.331883954628,1,1,2
10,17,3690.8607927811663,1,1,2
36,5,1313.8640518814552,3,1,2
10,14,4128.379198476292,2,1,2
6,9,2828.730414507234,2,1,2
9,6,1646.4209192701128,3,1,2
9,13,3786.788748588982,2,1,2
46,10,2865.4671831111023,3,1,2
77,10,2268.960917877213,3,1,2
161,2,725.159277707794,0,0,3
3,17,5618.513131523572,4,1,2
1,4,1034.3256565740405,3,1,2
59,1,430.158786434873,0,0,0
2,12,3205.9403165239482,2,1,2
16,3,726.4853051185365,3,1,2
140,3,1170.965478637594,3,1,1
28,2,294.6766657333912,3,0,0
8,17,5415.147825902972,4,1,2
13,16,4231.954728155458,1,1,2
161,3,685.3892434720831,0,0,3
87,8,2073.784475466734,3,1,2
9,11,2981.1208146643767,2,1,2
63,7,2757.324219621859,3,1,2
19,5,1433.017991950171,3,1,2
14,8,1888.7512943191905,3,1,2
3,15,3762.234471629312,2,1,2
78,4,1131.5054071026439,3,1,2
77,6,1057.432328617283,3,1,2
7,6,2009.341051645564,3,0,0
29,14,3673.4994687602484,2,1,2
47,13,4349.71302054851,2,1,2
73,8,2579.438205472514,3,1,2
6,12,2907.4466115604264,2,1,2
16,13,3871.5883846911775,2,1,2
6,15,4095.386029963873,2,1,2
22,6,1584.574409428228,3,1,2
7,13,3680.8799789916525,2,1,2
38,8,2077.773555792358,3,1,2
17,11,3022.066834834358,2,1,2
96,3,560.362495856489,0,0,3
23,4,830.1960284782876,3,1,2
5,14,2964.678787405382,2,1,2
10,17,4068.9768023120837,1,1,2
192,3,954.1282936513629,0,1,1
5,10,2778.653023314409,2,1,2
13,15,4187.2798837716655,2,1,2
11,17,4025.036603108285,1,1,2
62,8,2195.224350586428,3,0,0
2,18,5180.064491615406,4,0,1
48,13,4059.70043067816,2,1,2
56,3,1295.549567528613,3,1,2
7,14,4127.209068341771,2,1,2
3,5,1309.992815708376,3,1,2
31,13,3640.0678191472844,2,1,2
2,17,3553.6974767939755,1,1,2
12,8,1989.095546719733,3,1,2
65,3,1268.044025489267,3,1,2
2,11,2499.6642211382195,3,1,2
2,9,2119.2578431586808,3,1,2
21,13,3150.388823535467,2,1,2
6,8,2691.598609794042,2,1,2
48,4,1280.35049761049,3,0,0
16,14,3530.0860589229883,2,1,2
12,10,2388.8437895648744,3,1,2
51,3,503.538579681433,0,1,2
56,5,1774.057307695527,3,1,2
0,13,3235.461718167079,2,1,2
32,6,1659.3575221578324,3,1,2
7,8,2185.3861819618296,3,1,2
137,5,1402.186831813485,3,1,1
39,11,3182.690256405131,2,1,2
2,7,1799.716814241281,3,1,2
27,13,4188.402134660671,2,1,2
118,2,724.380070099309,0,0,3
15,10,3127.9180519597257,2,1,2
3,9,2162.435762633627,3,1,2
1,12,3336.357063639111,2,1,2
140,2,443.19172481452574,0,1,1
40,10,2337.8691099266725,3,1,2
31,2,471.509964701481,0,0,0
11,9,2652.8478570383454,2,1,2
61,8,2098.6713281421453,3,1,2
19,6,1601.217694256335,3,1,2
50,1,73.3462887659848,0,1,2
14,14,4539.51690883429,1,1,2
22,3,681.072162468362,3,1,2
63,10,1969.2176249702102,3,1,2
11,6,1332.9790117147338,3,1,2
5,13,3388.6554288033894,2,1,2
1,7,1354.9152223882522,3,1,2
61,3,883.2747602936424,0,0,0
28,15,3859.7987223359232,2,1,2
9,4,993.738084777588,3,1,2
6,4,840.9993962031868,3,0,0
173,2,607.604898176058,0,1,1
41,15,3080.4147538949187,2,1,2
24,7,2084.52731222538,3,1,2
65,1,105.935331382588,0,1,2
0,12,4297.183970227918,2,1,2
42,3,876.274778677929,0,1,2
0,9,2541.885810570202,2,1,2
65,9,2599.767566719456,3,1,2
21,12,3483.992365587595,2,1,2
58,1,100.364049921817,0,1,2
11,13,2556.4828806420105,2,1,2
56,5,1342.031324841675,3,1,2
26,10,2903.247255701809,2,1,2
3,9,2288.004568171612,3,1,2
31,9,2710.860783593918,3,1,2
54,7,2616.360328173651,3,0,0
39,15,5382.79509129629,1,1,2
22,9,2658.8873266204064,2,1,2
11,13,3615.802725498669,2,1,2
13,7,2041.617526272196,3,1,2
56,5,1359.90568739381,3,1,2
38,8,2714.752524578603,3,0,0
14,4,592.5318240399182,3,1,2
32,6,1800.929244293769,3,1,2
0,8,2293.425184564678,3,1,2
10,6,1473.2903023968759,3,1,2
4,15,4281.394816055671,2,1,2
88,1,261.070099620999,0,0,0
4,13,3395.8199911077304,2,1,2
5,8,2036.248892902994,3,1,2
1,9,2265.165310375894,3,1,2
48,12,3479.648983640599,2,1,2
24,1,393.135976893519,3,0,0
10,14,2935.8813505406974,2,1,2
13,14,4683.89039032917,1,1,2
48,10,2763.082781055118,3,1,2
12,17,3971.0582113175087,1,1,2
1,9,2524.043568350349,2,1,2
12,9,2048.305504357062,3,1,2
144,1,204.774291712765,0,1,1
69,2,698.6439502066489,0,1,2
78,15,3646.9422609658054,2,1,2
1,10,2668.4461114439773,2,1,2
20,8,1829.740870695025,3,1,2
109,5,1534.265710978033,3,1,1
0,3,1025.596023857822,3,1,2
1,7,1835.6353151866956,3,1,2
23,7,1789.649518075614,3,0,0
59,4,1100.193248904518,3,1,2
21,13,3230.2701430665375,2,1,2
47,8,2120.4552823494228,3,1,2
97,1,481.213334342425,0,0,3
62,8,1604.0046097787072,3,1,2
17,3,981.946658554441,3,1,2
5,12,3535.524672545388,2,1,2
60,2,499.671935851274,0,1,2
10,6,1339.388808695661,3,1,2
21,8,2445.298936275697,3,1,2
4,7,2270.746558194221,3,1,2
37,15,3937.070321448142,2,1,2
5,10,3258.242691784592,2,1,2
5,3,554.40344013678,3,1,2
153,2,569.3669045652159,0,1,1
57,4,814.826938937731,0,1,2
23,5,1389.791890878635,3,1,2
44,8,1851.840759595127,3,1,2
30,8,2170.787884036155,3,1,2
19,9,2692.786486719088,2,0,0
47,11,3138.6241190911055,2,1,2
9,12,3407.1864369815326,2,1,2
9,6,1575.4284363279803,3,0,0
109,4,831.2884729206914,0,1,1
121,2,455.7078187620316,0,0,3
59,11,3090.4211197364216,2,1,2
14,4,1110.533423359778,3,0,0
25,4,1091.801262657344,3,1,2
22,12,3104.5380696368693,2,1,2
48,5,1400.7070446276211,3,1,2
36,4,773.4842144971803,0,1,2
12,4,775.883975884474,3,1,2
4,8,1970.0768476505652,3,1,2
2,11,3064.043293808211,2,1,2
15,13,3581.0527683252467,2,0,0
34,6,1548.4430771773852,3,0,0
4,8,2709.801989475328,2,1,2
45,3,727.3711619949936,0,0,0
100,1,343.369980179566,0,1,1
90,2,483.319620688538,0,1,2
44,9,2643.289246994849,3,1,2
25,17,4288.709075974065,1,0,1
86,7,2328.645607292944,3,1,2
0,9,2483.143259532349,3,1,2
20,5,918.185100625644,3,1,2
44,9,2480.6245277610615,3,1,2
4,12,3558.483904212861,2,1,2
9,13,3709.068574435788,2,0,0
36,8,2024.796194896368,3,1,2
38,10,3332.4319746756137,3,1,2
6,11,3466.3578996193546,2,1,2
21,15,3935.0778982113616,2,1,2
15,3,1115.474697611362,3,0,0
36,10,3489.627297385601,3,1,2
5,19,4333.271590054357,1,1,2
3,6,1401.5762569566718,3,1,2
132,5,1423.388459802517,3,0,3
10,6,1037.173619702967,3,1,2
31,4,761.17806449063,0,0,0
0,12,3119.870775567323,2,1,2
40,7,1128.1791967636004,3,0,0
19,5,1380.426228631859,3,1,2
12,3,392.35821297608993,3,0,0
0,12,2949.0107204766655,2,1,2
79,6,1101.7634870459792,3,1,2
7,10,3159.2460309296844,2,1,2
11,7,2052.98118774909,3,1,2
48,5,1026.3260490281652,3,1,2
2,7,1919.818753947224,3,1,2
1,7,2132.3528110316583,3,1,2
94,2,682.889898406983,0,1,1
52,10,2460.115774313487,3,1,2
30,10,2362.6362856250466,3,1,2
45,2,239.496438400121,0,1,2
12,8,2066.143328665601,3,1,2
5,12,2683.920875914679,2,1,2
94,1,134.39836238403,0,1,1
99,2,388.6922699333322,0,0,3
22,4,1113.727138128424,3,1,2
4,8,1513.8499419200223,3,1,2
105,2,607.948366955775,0,0,3
36,11,3426.645641452031,2,1,2
11,15,4372.727576027111,2,1,2
14,8,2239.5742604746297,3,1,2
5,10,2735.1077152321677,2,1,2
3,11,2842.4926375536015,2,1,2
26,9,2151.9008648845515,3,1,2
7,16,3421.324860607618,1,1,2
191,2,704.39938156878,0,1,1
22,4,1604.621328638796,3,0,0
1,13,4173.463536618406,2,1,2
31,18,5871.223206442666,4,1,2
45,14,3513.490302161609,2,1,2
1,12,3377.6829950834895,2,1,2
76,2,360.89265116999303,0,1,2
93,4,1314.1905669396801,3,1,1
7,16,5356.970091488065,4,1,2
3,11,2432.893282302413,3,1,2
44,12,3187.905342378743,2,1,2
49,10,2450.872368689798,3,1,2
12,9,2929.981655241921,2,1,2
4,14,4488.476732988195,2,1,2
6,16,4028.849624994244,1,1,2
53,8,1754.5666606789532,3,1,2
15,10,2201.187396494489,3,1,2
36,9,2689.549733303958,3,1,2
132,1,443.273590147059,0,1,1
1,7,1625.098337268678,3,1,2
66,13,3295.6544160206804,2,1,2
26,3,1085.276692994501,3,1,2
49,10,3503.5174093500927,3,1,2
22,6,1711.724896921273,3,1,2
14,14,2975.2493618914173,2,1,2
3,13,3613.969569385691,2,1,2
22,14,4122.060807810364,2,1,2
20,2,812.301521503334,3,0,0
9,18,4997.585352915347,4,1,2
30,11,3128.94999184362,2,1,2
159,3,502.03550912779974,0,1,1
57,1,213.102500101026,0,0,0
46,7,2028.6190647199894,3,1,2
10,6,1524.030963993233,3,0,0
24,8,1846.999085658723,3,1,2
37,14,4720.399901266798,1,1,2
65,3,885.177201653951,0,1,2
5,16,3845.3494056456557,1,1,2
31,12,2509.0502304398583,2,1,2
19,6,1642.7486100442945,3,1,2
3,6,1063.997579170812,3,1,2
27,15,5166.686180595824,1,1,2
21,10,3305.3444103729,2,1,2
25,3,696.9153522998439,3,1,2
37,13,3499.284991401685,2,1,2
25,16,3992.2149863713216,1,1,2
43,2,585.379366162872,0,0,0
164,1,123.125862152341,0,1,1
26,9,2914.8717270817606,2,1,2
194,1,417.826129534887,0,0,3
10,1,167.199217374136,3,0,0
68,7,1488.080598671232,3,1,2
21,7,2252.0888460180313,3,1,2
28,13,3175.4491315850987,2,1,2
12,16,4089.481842183607,1,1,2
16,11,3037.6997061847383,2,1,2
13,11,3353.3768893796178,2,1,2
17,3,766.1964109622149,3,0,0
22,8,1567.3714941944586,3,1,2
29,12,3236.068138359028,2,1,2
34,11,3296.222184595222,2,1,2
14,9,2044.1536591094743,3,1,2
4,13,3127.214111061943,2,1,2
54,5,1518.350260832213,3,1,2
24,9,2514.509778179091,2,1,2
46,17,5354.713183428165,4,1,2
25,11,3033.816653472257,2,1,2
19,1,374.807664366684,3,0,0
39,7,2075.2890587296506,3,1,2
19,6,2010.6439482287446,3,1,2
68,4,978.2917977854055,0,1,2
22,7,1238.43510851619,3,1,2
32,3,978.685398087986,0,0,0
18,5,1304.8615729445564,3,0,0
0,6,1674.0328241704572,3,1,2
53,3,1146.59633105733,3,0,0
31,8,2145.577533824137,3,1,2
50,9,2591.463068541484,3,1,2
3,4,792.6684048213091,3,1,2
20,9,2358.678167978458,3,1,2
60,6,1745.6945728509388,3,1,2
31,9,2003.455612220526,3,1,2
51,4,946.963656154806,0,1,2
43,14,3573.0024849075135,2,1,2
22,10,2416.7970426666247,3,1,2
5,12,3561.6334196268176,2,1,2
79,3,815.275755432666,0,1,2
66,2,550.527270918039,0,1,2
1,11,3070.466493542802,2,1,2
20,13,4488.031029526094,2,1,2
37,13,3642.7476897677248,2,1,2
51,8,2195.513159401082,3,0,0
32,2,153.5072416473603,0,0,0
3,7,2276.9560558217067,3,1,2
25,14,3709.30674352044,2,1,2
34,10,2287.0915426988577,3,1,2
28,6,1596.860988980055,3,1,2
8,6,2250.001752615702,3,1,2
27,11,3206.1168334587796,2,1,2
61,13,3472.075303264838,2,1,2
34,12,3228.142304408405,2,1,2
17,5,1200.864182281036,3,1,2
2,14,4331.441530002819,2,1,2
32,7,2517.4719511545472,3,1,2
61,5,980.5170142189502,0,0,0
15,15,4173.794491946621,2,1,2
31,9,1590.8475138118374,3,1,2
34,4,709.7453384800666,0,1,2
27,12,3186.906970371903,2,1,2
57,5,1473.8908702980038,3,1,2
16,17,5543.973845805995,4,1,2
11,7,1651.9955126686193,3,1,2
4,14,2967.2925901648914,2,1,2
29,7,1695.3444198290485,3,1,2
60,3,650.4368076037686,0,1,2
13,2,768.973784946886,3,1,2
26,9,2125.1384224062353,3,1,2
25,13,4219.293821651991,2,1,2
50,3,655.1856358397508,0,0,0
5,9,3144.074403587842,2,1,2
1,9,2338.5196847421284,3,1,2
132,3,823.510032718089,0,0,3
36,10,2998.134435078324,3,1,2
30,7,1810.797327261113,3,1,2
116,10,3105.072833114517,3,1,1
80,9,2497.8525230906175,3,1,2
61,5,1554.3396461818866,3,1,2
49,4,1155.6242941438047,3,1,2
14,12,3796.645268014399,2,1,2
8,5,1341.913047771167,3,1,2
78,12,3762.730414090342,2,1,2
2,7,2129.6239145454947,3,1,2
14,9,2590.8226563715707,2,1,2
123,4,497.43278481144546,0,1,1
73,4,972.007962282632,0,1,2
70,2,682.3827432868729,0,0,0
2,15,4388.511698257347,2,1,2
31,10,2591.776959949856,3,1,2
8,12,3195.759329774668,2,1,2
28,15,3543.993943746287,2,1,2
121,6,1281.734126634023,3,0,3
8,13,3673.774319393168,2,1,2
2,14,3223.1322995657083,2,1,2
25,9,3247.5221632291677,2,1,2
104,4,1311.7762476313,3,1,1
46,8,2096.743785032954,3,1,2
25,11,2871.4431370268985,2,1,2
3,15,3911.7884523943044,2,1,2
14,11,2398.404565117975,3,1,2
53,11,2805.020540277478,2,1,2
2,11,2502.5897790649065,2,1,2
184,1,283.069542876062,0,0,3
178,1,412.337014435216,0,0,3
25,7,2591.947764489347,2,1,2
45,8,2106.7709238722146,3,1,2
1,11,2856.826620961587,2,1,2
86,12,3135.6453138726765,2,1,2
15,6,1708.1912272273607,3,1,2
9,15,4095.775181592679,2,1,2
3,7,2324.8579182109556,3,1,2
23,5,1579.6688080783028,3,1,2
4,9,2369.7877946136523,3,1,2
17,6,1612.721659834712,3,1,2
51,4,1024.0511441917567,3,0,0
7,6,1948.594341695432,3,1,2
52,11,2998.4401575652864,2,1,2
26,5,1739.899247898884,3,1,2
25,2,724.325441588037,3,1,2
20,13,2871.5487495963193,2,1,2
17,4,1404.980257451348,3,1,2
21,5,1034.0151935303018,3,1,2
8,11,3216.125178866152,2,1,2
50,6,1357.2817957475863,3,1,2
87,2,519.1485288747787,0,1,2
3,6,2047.721493398697,3,1,2
13,4,776.4695783522504,3,1,2
8,7,2388.242153790956,3,1,2
7,8,1768.0454908172117,3,0,0
21,14,2474.741520069919,3,1,2
22,4,745.072515367062,3,1,2
19,12,4298.583985250705,2,1,2
3,6,1183.895979549037,3,0,0
27,3,809.0006646298241,3,0,0
1,4,1105.720654925826,3,1,2
5,11,2379.0210898132545,3,1,2
90,2,742.0604249252931,0,1,2
45,14,3577.9450489103774,2,1,2
80,7,1966.1821359860376,3,0,0
161,3,572.110158293649,0,0,3
35,16,4438.8648595393615,1,1,2
10,16,5528.630983886185,4,1,2
6,8,1863.1803374154915,3,1,2
56,5,1446.622266971277,3,1,2
12,15,4445.017558754807,2,1,2
21,6,970.7644136018981,3,1,2
44,13,3494.058556838548,2,1,2
48,8,2130.8435658568706,3,1,2
64,6,1740.565684065281,3,1,2
1,9,2859.857354427017,2,1,2
14,15,4522.685037036001,1,1,2
8,16,4889.14215719675,4,1,2
1,14,3877.273763807319,2,1,2
30,2,295.3959206329694,3,1,2
6,9,2390.8474256648924,3,1,2
27,10,2399.49978612759,3,1,2
4,8,2050.3354309050906,3,1,2
1,13,3491.639157976002,2,1,2
16,13,4008.665705568759,2,1,2
27,11,3588.5509491638663,2,1,2
25,13,3212.395870335285,2,1,2
13,10,2725.0195296827246,2,1,2
169,1,91.5615395219542,0,0,3
35,7,2142.281798798523,3,1,2
69,9,2241.058168762011,3,1,2
38,4,1108.76071157145,3,1,2
159,2,250.4595122192854,0,0,3
37,12,3487.0499372413083,2,1,2
70,4,1110.762141339577,3,1,2
87,8,1403.9807211568818,3,1,2
4,11,2802.8864090026186,2,1,2
10,11,3686.814815244658,2,1,2
73,5,1711.535259983609,3,1,2
10,10,2561.554648124651,2,1,2
26,15,3499.231491945242,2,1,2
20,5,1611.611906288964,3,1,2
27,9,3199.3821974204384,2,1,2
2,9,2947.8286219226397,2,1,2
31,8,1727.6277333656249,3,1,2
50,8,1958.58060069998,3,1,2
4,13,4236.579280848336,2,1,2
121,1,444.261739935463,0,0,3
20,15,3295.570474363226,2,1,2
21,6,1759.7780479388066,3,0,0
82,7,1803.059803734347,3,1,2
9,11,3163.7736569847107,2,1,2
7,9,2448.179454428779,3,1,2
10,13,3017.277745495683,2,1,2
23,6,1319.5732669880013,3,1,2
20,7,2052.441971010638,3,1,2
1,7,1694.5338512656667,3,1,2
4,8,1858.2169234748937,3,1,2
51,5,1206.496314941155,3,1,2
2,12,3750.9414628454983,2,1,2
3,8,3093.357302346981,2,1,2
87,3,989.8819330908159,0,1,2
179,1,462.532081597759,0,1,1
51,8,1829.5543382906258,3,1,2
16,12,3116.682925151206,2,1,2
43,6,1191.243448766825,3,0,0
0,11,2989.597643271796,2,1,2
28,4,985.6036062657672,3,0,0
84,7,1775.570207874233,3,1,2
0,10,1861.4816030051948,3,1,2
35,14,4217.057017435408,2,1,2
9,11,3211.2887525126785,2,1,2
61,10,2943.9543219525945,3,1,2
4,11,2366.59535140393,3,1,2
19,17,4230.655280391334,1,1,2
126,3,782.7879010034123,0,0,3
109,2,846.315416662509,0,0,3
1,16,4843.205644493737,4,1,2
14,4,809.367711693412,3,1,2
26,11,2961.177720519879,2,1,2
108,1,81.1326942682787,0,0,3
79,10,2283.0214761873362,3,1,2
84,9,3288.1556207430863,3,1,2
12,15,4766.138527933472,1,1,2
11,6,1900.502901155699,3,1,2
0,8,1979.8926434037828,3,1,2
35,5,1384.4526337186828,3,1,2
29,7,2020.033804596683,3,1,2
19,9,2415.985384446415,3,1,2
94,3,990.90000127302,0,1,1
14,8,2529.7076620368643,2,1,2
2,9,2153.762602454984,3,1,2
11,2,129.0078023089504,3,1,2
6,2,531.183079605285,3,1,2
61,7,1923.8860039779029,3,1,2
32,11,2881.950720639034,2,1,2
44,3,1016.540458166936,3,1,2
85,6,1535.7685079364248,3,1,2
45,10,3059.995465785408,3,1,2
75,3,703.467866435379,0,1,2
26,8,1847.4070749793075,3,1,2
12,9,2520.146830511909,2,1,2
6,8,2206.656234208016,3,1,2
41,3,969.3652189031191,0,1,2
0,5,1032.297107491446,3,1,2
29,15,4415.403612430724,2,1,2
15,16,4832.967822050289,4,1,2
4,12,3988.1205320331937,2,1,2
75,2,688.833589407893,0,1,2
4,4,553.3675632742954,3,1,2
53,2,699.0096614052079,0,0,0
87,6,1936.3092609800958,3,1,2
23,16,4654.856919511092,4,1,2
15,10,2299.3403302613033,3,1,2
5,3,825.927493318589,3,1,2
26,13,3256.1873397055324,2,1,2
37,5,1744.859933099067,3,1,2
23,15,3089.7345771441114,2,1,2
91,8,2486.8928808938335,3,1,1
1,14,3955.5680433722755,2,1,2
110,4,1308.314636128362,3,1,1
37,7,1863.4138977307998,3,1,2
45,11,2303.781917078978,3,1,2
8,13,3054.4118965969747,2,1,2
28,8,2596.29040719363,2,1,2
109,1,421.703023766381,0,1,1
0,9,2328.698516396134,3,1,2
0,6,1650.027184815516,3,1,2
146,1,188.435981884827,0,0,3
23,4,1196.6062310780926,3,0,0
10,14,5199.263963809614,1,1,2
